File Name,Role,Synopsis,Location,Event / File Type,Report/File #,Date,Validation Link
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,FIELD INTERROGATION,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2022-478197,Dec-02-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8066&row=0&page=6
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,FIELD INTERROGATION,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2022-478204,Dec-02-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8066&row=1&page=6
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,FIELD INTERROGATION,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2022-478209,Dec-02-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8066&row=2&page=6
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2022-478029,Dec-02-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8066&row=3&page=6
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2022-476831,Dec-01-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8066&row=4&page=6
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,FIELD INTERROGATION,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2022-475714,Nov-30-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8066&row=5&page=6
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,FIELD INTERROGATION,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2022-475735,Nov-30-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8066&row=6&page=6
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,FIELD INTERROGATION,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2022-475763,Nov-30-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8066&row=7&page=6
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,FIELD INTERROGATION,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2022-475787,Nov-30-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8066&row=8&page=6
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,FIELD INTERROGATION,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2022-475795,Nov-30-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8066&row=9&page=6
