File Name,Role,Synopsis,Location,Event / File Type,Report/File #,Date,Validation Link
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2023-41626,Jan-30-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8048&row=22&page=4
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,(BACKFILL) SCHOOL RESOURCE OFFICER ASSIGNMENT,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2023-41619,Jan-30-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8048&row=23&page=4
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2023-37895,Jan-27-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8048&row=24&page=4
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2023-37905,Jan-27-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8048&row=25&page=4
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,BUSY,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2023-36212,Jan-26-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8048&row=26&page=4
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2023-34734,Jan-25-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8048&row=27&page=4
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2023-33363,Jan-24-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8048&row=28&page=4
10101_CROSS_CREEK_BLVD_Redacted.pdf,ROM: Historic Address Police Call,DOMESTIC VIOL/GETTING BELONGINGS,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2023-31275,Jan-22-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8048&row=29&page=4
10101_CROSS_CREEK_BLVD_Redacted.pdf,Police Call,CRIME PREVENTION ACTIVITY,"10101 CROSS CREEK BLVD, T",CAD Call,CP 2023-30447,Jan-21-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=44ff1316d9023af3_3d903b1ba4a802f9&schid=8048&row=30&page=4
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-490905,Dec-12-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=0&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-491616,Dec-12-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=1&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-491723,Dec-12-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=2&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-490378,Dec-11-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=3&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-490443,Dec-11-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=4&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,BUILDING CHECK,"10201 N BOULEVARD, T",CAD Call,CP 2022-489153,Dec-10-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=5&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,IN-SERVICE TRAINING,"10201 N BOULEVARD, T",CAD Call,CP 2022-489186,Dec-10-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=6&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-487204,Dec-09-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=7&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SPECIAL ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-486378,Dec-08-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=8&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-485903,Dec-08-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=9&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,NARCOTIC LAW (DRUGS),"10201 N BOULEVARD, T",CAD Call,CP 2022-484818,Dec-07-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=10&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-484558,Dec-07-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=11&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SPECIAL ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-485027,Dec-07-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=12&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,PARKING VIOLATION,"10201 N BOULEVARD, T",CAD Call,CP 2022-483657,Dec-06-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=13&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-483137,Dec-06-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=14&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-481760,Dec-05-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=15&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,FIGHT,"10201 N BOULEVARD, T",CAD Call,CP 2022-478304,Dec-02-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=16&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-478032,Dec-02-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=17&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-478926,Dec-02-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=18&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"10201 N BOULEVARD, T",CAD Call,CP 2022-477014,Dec-01-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=19&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-476713,Dec-01-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=20&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SUPPLEMENT REPORT,"10201N BOULEVARD, T",CAD Call,CP 2022-477041,Dec-01-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=21&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-475392,Nov-30-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=22&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-474000,Nov-29-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=23&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-472534,Nov-28-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=24&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-470790,Nov-26-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=25&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-469573,Nov-25-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=26&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-467391,Nov-23-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=27&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-460476,Nov-18-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=28&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-461274,Nov-18-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=29&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-461314,Nov-18-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=30&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"10201 N BOULEVARD, T",CAD Call,CP 2022-459170,Nov-17-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=31&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT,"10201 N BOULEVARD, T",CAD Call,CP 2022-459424,Nov-17-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=32&page=6
10201_N_BOULEVARD_Redacted.pdf,,(BACKFILL),,,,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=33&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-459883,Nov-17-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=34&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,WRITING REPORTS,"10201 N BOULEVARD, T",CAD Call,CP 2022-459916,Nov-17-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=35&page=6
10201_N_BOULEVARD_Redacted.pdf,Police Call,LATENT INVESTIGATION,"10201 N BOULEVARD, T",CAD Call,CP 2022-457989,Nov-16-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=6e37d78df3d9d434_3d903b1ba4a802f9&schid=8048&row=36&page=6
1125_spruce.pdf,Police Call,BUILDING CHECK,"1125 W SPRUCE ST, T",CAD Call,CP 2023-14897,Jan-10-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=d26025791f18001a_3d903b1ba4a802f9&schid=8048&row=0&page=8
1125_spruce.pdf,Police Call,BUILDING CHECK,"1125 W SPRUCE ST, T",CAD Call,CP 2023-13219,Jan-09-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=d26025791f18001a_3d903b1ba4a802f9&schid=8048&row=1&page=8
1125_spruce.pdf,Police Call,BUILDING CHECK,"1125 W SPRUCE ST, T",CAD Call,CP 2023-13528,Jan-09-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=d26025791f18001a_3d903b1ba4a802f9&schid=8048&row=2&page=8
1125_spruce.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"1125 W SPRUCE ST, T",CAD Call,CP 2023-13195,Jan-09-2023,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=d26025791f18001a_3d903b1ba4a802f9&schid=8048&row=3&page=8
1125_spruce.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"1125 W SPRUCE ST, T",CAD Call,CP 2022-505513,Dec-23-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=d26025791f18001a_3d903b1ba4a802f9&schid=8048&row=4&page=8
1125_spruce.pdf,Police Call,BUILDING CHECK,"1125 W SPRUCE ST, T",CAD Call,CP 2022-505529,Dec-23-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=d26025791f18001a_3d903b1ba4a802f9&schid=8048&row=5&page=8
1125_spruce.pdf,Police Call,BUILDING CHECK,"1125 W SPRUCE ST, T",CAD Call,CP 2022-505838,Dec-23-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=d26025791f18001a_3d903b1ba4a802f9&schid=8048&row=6&page=8
1125_spruce.pdf,Police Call,BUILDING CHECK,"1125 W SPRUCE ST, T",CAD Call,CP 2022-504265,Dec-22-2022,https://journaliststudio.google.com/pinpoint-extract/preview?collection=3d903b1ba4a802f9&job=677b3488ac7b2287&docid=d26025791f18001a_3d903b1ba4a802f9&schid=8048&row=7&page=8
