school_year,school_number,stay_rate_1yr,stay_rate_inv_1yr,comp_year_1yr,stay_rate,stay_rate_1yr_check,stay_rate_3yr,stay_rate_inv_3yr,comp_year,comp_year_3yr
2020-21,4441,0.8846153846153846,0.7931034482758621,2021-22,,0.8846153846153846,0.5384615384615384,0.4827586206896552,2023-24,
2020-21,3802,0.8490566037735849,0.8653846153846154,2021-22,,0.8490566037735849,0.5283018867924528,0.5833333333333334,2023-24,
2020-21,0052,0.5,0.631578947368421,2021-22,,0.5,0.16666666666666666,0.20512820512820512,2023-24,
2020-21,0861,0.72,0.8181818181818182,2021-22,,0.72,0.6,0.6122448979591837,2023-24,
2020-21,0282,0.5454545454545454,0.6666666666666666,2021-22,,,,,,2022-23
2020-21,4201,0.6938775510204082,0.7391304347826086,2021-22,,0.6938775510204082,0.3877551020408163,0.5135135135135135,2023-24,
2020-21,4212,0.6060606060606061,0.7692307692307693,2021-22,,0.6060606060606061,0.3939393939393939,0.5,2023-24,
2020-21,1776,0.6666666666666666,0.8235294117647058,2021-22,,0.6666666666666666,0.38095238095238093,0.45714285714285713,2023-24,
2020-21,0631,0.6590909090909091,0.8285714285714286,2021-22,,0.6590909090909091,0.2727272727272727,0.5217391304347826,2023-24,
2020-21,1281,0.7391304347826086,0.7083333333333334,2021-22,,0.7391304347826086,0.34782608695652173,0.32,2023-24,
2020-21,2431,0.8421052631578947,0.9142857142857143,2021-22,,0.8421052631578947,0.5526315789473685,0.6363636363636364,2023-24,
2020-21,2721,0.6122448979591837,0.6521739130434783,2021-22,,0.6122448979591837,0.3673469387755102,0.3829787234042553,2023-24,
2020-21,3081,0.7659574468085106,0.8,2021-22,,0.7659574468085106,0.6595744680851063,0.6595744680851063,2023-24,
2020-21,2362,0.5,0.6818181818181818,2021-22,,0.5,0.13333333333333333,0.16,2023-24,
2020-21,3151,0.7619047619047619,0.8421052631578947,2021-22,,0.7619047619047619,0.5952380952380952,0.6410256410256411,2023-24,
2020-21,3201,0.34285714285714286,0.46153846153846156,2021-22,,0.34285714285714286,0.3142857142857143,0.4583333333333333,2023-24,
2020-21,3961,0.5714285714285714,0.6896551724137931,2021-22,,0.5714285714285714,0.4,0.6666666666666666,2023-24,
2020-21,1482,0.71875,0.7419354838709677,2021-22,,0.71875,0.1875,0.1935483870967742,2023-24,
2020-21,0106,0.7403846153846154,0.5968992248062015,2021-22,,0.7403846153846154,0.49038461538461536,0.3591549295774648,2023-24,
2020-21,4281,0.6511627906976745,0.7567567567567568,2021-22,,0.6511627906976745,0.3488372093023256,0.45454545454545453,2023-24,
2020-21,0691,0.7619047619047619,0.8205128205128205,2021-22,,0.7619047619047619,0.6666666666666666,0.7,2023-24,
2020-21,0054,0.71698113207547165,0.8837209302325582,2021-22,,0.71698113207547165,0.4339622641509434,0.5476190476190477,2023-24,
2020-21,2261,0.8,0.8275862068965517,2021-22,,0.8,0.4,0.41379310344827586,2023-24,
2020-21,0128,0.5869565217391305,0.75,2021-22,,0.5869565217391305,0.2391304347826087,0.34375,2023-24,
2020-21,2801,0.7037037037037037,0.926829268292683,2021-22,,0.7037037037037037,0.37037037037037035,0.5555555555555556,2023-24,
2020-21,2871,0.8888888888888888,0.9142857142857143,2021-22,,0.8888888888888888,0.25,0.2903225806451613,2023-24,
2020-21,3121,0.7457627118644068,0.8,2021-22,,0.7457627118644068,0.6101694915254238,0.7346938775510204,2023-24,
2020-21,0069,0.8297872340425532,0.896551724137931,2021-22,,0.8297872340425532,0.5531914893617021,0.6753246753246753,2023-24,
2020-21,1761,0.4827586206896552,0.6666666666666666,2021-22,,0.4827586206896552,0.27586206896551724,0.36363636363636365,2023-24,
2020-21,0074,0.6875,0.825,2021-22,,0.6875,0.4375,0.6363636363636364,2023-24,
2020-21,4361,0.7777777777777778,0.7777777777777778,2021-22,,0.7777777777777778,0.4074074074074074,0.36666666666666664,2023-24,
2020-21,4561,0.675,0.8181818181818182,2021-22,,0.675,0.4,0.5161290322580645,2023-24,
2020-21,4961,0.627906976744186,0.6923076923076923,2021-22,,0.627906976744186,0.20930232558139536,0.23684210526315788,2023-24,
2020-21,0081,0.8108108108108109,0.8823529411764706,2021-22,,0.8108108108108109,0.7027027027027027,0.7428571428571429,2023-24,
2020-21,0121,0.6521739130434783,0.8333333333333334,2021-22,,0.6521739130434783,0.43478260869565216,0.4166666666666667,2023-24,
2020-21,0086,0.868421052631579,0.9850746268656716,2021-22,,0.868421052631579,0.5789473684210527,0.7096774193548387,2023-24,
2020-21,0009,0.7551020408163265,0.8043478260869565,2021-22,,0.7551020408163265,0.24489795918367346,0.23529411764705882,2023-24,
2020-21,0201,0.8148148148148148,0.8979591836734694,2021-22,,0.8148148148148148,0.5740740740740741,0.6888888888888889,2023-24,
2020-21,0261,0.6666666666666666,0.8695652173913043,2021-22,,0.6666666666666666,0.6666666666666666,0.6896551724137931,2023-24,
2020-21,0311,0.7659574468085106,0.8181818181818182,2021-22,,0.7659574468085106,0.6382978723404256,0.5882352941176471,2023-24,
2020-21,0401,0.75,0.8478260869565217,2021-22,,0.75,0.46153846153846156,0.5333333333333333,2023-24,
2020-21,0441,0.8076923076923077,0.9130434782608695,2021-22,,0.8076923076923077,0.3076923076923077,0.4444444444444444,2023-24,
2020-21,0651,0.6142857142857143,0.7543859649122807,2021-22,,0.6142857142857143,0.35714285714285715,0.4716981132075472,2023-24,
2020-21,0701,0.8444444444444444,0.926829268292683,2021-22,,0.8444444444444444,0.6666666666666666,0.6521739130434783,2023-24,
2020-21,0772,0.8727272727272727,0.8727272727272727,2021-22,,0.8727272727272727,0.6545454545454545,0.6792452830188679,2023-24,
2020-21,0801,0.875,0.8974358974358975,2021-22,,0.875,0.725,0.8529411764705882,2023-24,
2020-21,0841,0.631578947368421,0.8888888888888888,2021-22,,0.631578947368421,0.2631578947368421,0.4,2023-24,
2020-21,0851,0.8113207547169812,0.8775510204081632,2021-22,,0.8113207547169812,0.4716981132075472,0.5555555555555556,2023-24,
2020-21,0065,0.8679245283018868,0.7666666666666667,2021-22,,0.8679245283018868,0.7547169811320755,0.43956043956043955,2023-24,
2020-21,0931,0.7954545454545454,0.8974358974358975,2021-22,,0.7954545454545454,0.5227272727272727,0.6216216216216216,2023-24,
2020-21,1021,0.7777777777777778,0.8571428571428571,2021-22,,0.7777777777777778,0.46296296296296297,0.5319148936170213,2023-24,
2020-21,1051,0.8846153846153846,0.8363636363636363,2021-22,,0.8846153846153846,0.5,0.5416666666666666,2023-24,
2020-21,0056,0.6666666666666666,0.7317073170731707,2021-22,,0.6666666666666666,0.37777777777777777,0.425,2023-24,
2020-21,0100,0.8596491228070176,0.9074074074074074,2021-22,,0.8596491228070176,0.7017543859649122,0.6666666666666666,2023-24,
2020-21,1081,0.6666666666666666,0.6666666666666666,2021-22,,0.6666666666666666,0.42857142857142855,0.42857142857142855,2023-24,
2020-21,1101,0.7380952380952381,0.8157894736842105,2021-22,,0.7380952380952381,0.2619047619047619,0.3548387096774194,2023-24,
2020-21,0072,0.75,0.8571428571428571,2021-22,,0.75,0.3333333333333333,0.43243243243243246,2023-24,
2020-21,0842,0.6521739130434783,0.75,2021-22,,0.6521739130434783,0.21739130434782608,0.3333333333333333,2023-24,
2020-21,1361,0.6333333333333333,0.7307692307692307,2021-22,,0.6333333333333333,0.3,0.3333333333333333,2023-24,
2020-21,1401,0.6764705882352942,0.8214285714285714,2021-22,,0.6764705882352942,0.38235294117647056,0.4642857142857143,2023-24,
2020-21,3001,0.6363636363636364,0.875,2021-22,,0.6363636363636364,0.42424242424242425,0.5833333333333334,2023-24,
2020-21,0042,0.6666666666666666,0.7727272727272727,2021-22,,0.6666666666666666,0.43137254901960786,0.4583333333333333,2023-24,
2020-21,1481,0.6060606060606061,0.6451612903225806,2021-22,,0.6060606060606061,0.30303030303030304,0.3333333333333333,2023-24,
2020-21,1542,0.5833333333333334,0.9545454545454546,2021-22,,0.5833333333333334,0.2777777777777778,0.5882352941176471,2023-24,
2020-21,1681,0.6923076923076923,0.7714285714285715,2021-22,,0.6923076923076923,0.6410256410256411,0.7142857142857143,2023-24,
2020-21,1941,0.8043478260869565,0.7872340425531915,2021-22,,0.8043478260869565,0.5652173913043478,0.65,2023-24,
2020-21,2041,0.6111111111111112,0.6666666666666666,2021-22,,0.6111111111111112,0.2777777777777778,0.43478260869565216,2023-24,
2020-21,2321,0.7884615384615384,0.8367346938775511,2021-22,,0.7884615384615384,0.5769230769230769,0.6382978723404256,2023-24,
2020-21,2361,0.8518518518518519,0.92,2021-22,,0.8518518518518519,0.48148148148148145,0.4482758620689655,2023-24,
2020-21,0073,0.7094017094017094,0.9021739130434783,2021-22,,0.7094017094017094,0.4444444444444444,0.5842696629213483,2023-24,
2020-21,2441,0.6944444444444444,0.7575757575757576,2021-22,,0.6944444444444444,0.5,0.5294117647058824,2023-24,
2020-21,2461,0.7777777777777778,0.8484848484848485,2021-22,,0.7777777777777778,0.5277777777777778,0.59375,2023-24,
2020-21,0962,0.7419354838709677,0.7931034482758621,2021-22,,0.7419354838709677,0.41935483870967744,0.48148148148148145,2023-24,
2020-21,2521,0.6428571428571429,0.782608695652174,2021-22,,0.6428571428571429,0.4642857142857143,0.5652173913043478,2023-24,
2020-21,2531,0.8064516129032258,0.8333333333333334,2021-22,,0.8064516129032258,0.25806451612903225,0.23529411764705882,2023-24,
2020-21,2551,0.8245614035087719,0.9791666666666666,2021-22,,0.8245614035087719,0.5614035087719298,0.7441860465116279,2023-24,
2020-21,2561,0.7446808510638298,0.9459459459459459,2021-22,,0.7446808510638298,0.574468085106383,0.6923076923076923,2023-24,
2020-21,2601,0.8867924528301887,0.8545454545454545,2021-22,,0.8867924528301887,0.71698113207547165,0.6785714285714286,2023-24,
2020-21,0060,0.8695652173913043,0.8,2021-22,,0.8695652173913043,0.7391304347826086,0.6071428571428571,2023-24,
2020-21,2882,0.8,0.9411764705882353,2021-22,,0.8,0.625,0.6756756756756757,2023-24,
2020-21,3041,0.8,0.8148148148148148,2021-22,,0.8,0.36363636363636365,0.45454545454545453,2023-24,
2020-21,3061,0.7391304347826086,0.68,2021-22,,0.7391304347826086,0.45652173913043476,0.4666666666666667,2023-24,
2020-21,3181,0.6285714285714286,0.7586206896551724,2021-22,,0.6285714285714286,0.4857142857142857,0.4722222222222222,2023-24,
2020-21,3141,0.574468085106383,0.84375,2021-22,,0.574468085106383,0.3191489361702128,0.45454545454545453,2023-24,
2020-21,3161,0.803921568627451,0.9111111111111111,2021-22,,0.803921568627451,0.47058823529411764,0.5853658536585366,2023-24,
2020-21,3281,0.5128205128205128,0.6666666666666666,2021-22,,0.5128205128205128,0.1794871794871795,0.25,2023-24,
2020-21,3362,0.8,0.9142857142857143,2021-22,,0.8,0.675,0.7714285714285715,2023-24,
2020-21,3431,0.7522123893805309,0.8585858585858586,2021-22,,0.7522123893805309,0.6017699115044248,0.6355140186915887,2023-24,
2020-21,3521,0.7567567567567568,0.875,2021-22,,0.7567567567567568,0.5405405405405406,0.6896551724137931,2023-24,
2020-21,3441,0.8775510204081632,0.7678571428571429,2021-22,,0.8775510204081632,0.7551020408163265,0.6727272727272727,2023-24,
2020-21,3561,0.74,0.8809523809523809,2021-22,,0.74,0.48,0.631578947368421,2023-24,
2020-21,3622,0.8611111111111112,0.8157894736842105,2021-22,,0.8611111111111112,0.6388888888888888,0.6388888888888888,2023-24,
2020-21,3681,0.7659574468085106,0.8372093023255814,2021-22,,0.7659574468085106,0.3617021276595745,0.4594594594594595,2023-24,
2020-21,3731,0.7291666666666666,0.7446808510638298,2021-22,,0.7291666666666666,0.5,0.5853658536585366,2023-24,
2020-21,3761,0.7111111111111111,0.7441860465116279,2021-22,,0.7111111111111111,0.24444444444444444,0.3235294117647059,2023-24,
2020-21,3801,0.7818181818181819,0.86,2021-22,,0.7818181818181819,0.6,0.7021276595744681,2023-24,
2020-21,3841,0.6666666666666666,0.7346938775510204,2021-22,,0.6666666666666666,0.3333333333333333,0.45,2023-24,
2020-21,3861,0.8571428571428571,0.9090909090909091,2021-22,,0.8571428571428571,0.7142857142857143,0.6578947368421053,2023-24,
